fruit,grade,folder,filename,extension,path
Apple,Healthy,Apple__Healthy,freshApple (314).jpg,jpg,dataset\Apple__Healthy\freshApple (314).jpg
Apple,Healthy,Apple__Healthy,freshApple (315).jpg,jpg,dataset\Apple__Healthy\freshApple (315).jpg
Apple,Healthy,Apple__Healthy,freshApple (316).jpg,jpg,dataset\Apple__Healthy\freshApple (316).jpg
Apple,Healthy,Apple__Healthy,freshApple (317).jpg,jpg,dataset\Apple__Healthy\freshApple (317).jpg
Apple,Healthy,Apple__Healthy,freshApple (318).jpg,jpg,dataset\Apple__Healthy\freshApple (318).jpg
Apple,Healthy,Apple__Healthy,freshApple (319).jpg,jpg,dataset\Apple__Healthy\freshApple (319).jpg
Apple,Healthy,Apple__Healthy,FreshApple (32).jpg,jpg,dataset\Apple__Healthy\FreshApple (32).jpg
Apple,Healthy,Apple__Healthy,FreshApple (33).jpg,jpg,dataset\Apple__Healthy\FreshApple (33).jpg
Apple,Healthy,Apple__Healthy,FreshApple (34).jpg,jpg,dataset\Apple__Healthy\FreshApple (34).jpg
Apple,Healthy,Apple__Healthy,FreshApple (35).jpg,jpg,dataset\Apple__Healthy\FreshApple (35).jpg
Apple,Healthy,Apple__Healthy,FreshApple (36).jpg,jpg,dataset\Apple__Healthy\FreshApple (36).jpg
Apple,Healthy,Apple__Healthy,FreshApple (37).jpg,jpg,dataset\Apple__Healthy\FreshApple (37).jpg
Apple,Healthy,Apple__Healthy,FreshApple (38).jpg,jpg,dataset\Apple__Healthy\FreshApple (38).jpg
Apple,Healthy,Apple__Healthy,FreshApple (39).jpg,jpg,dataset\Apple__Healthy\FreshApple (39).jpg
Apple,Healthy,Apple__Healthy,FreshApple (4).jpg,jpg,dataset\Apple__Healthy\FreshApple (4).jpg
Apple,Healthy,Apple__Healthy,FreshApple (40).jpg,jpg,dataset\Apple__Healthy\FreshApple (40).jpg
Apple,Healthy,Apple__Healthy,FreshApple (41).jpg,jpg,dataset\Apple__Healthy\FreshApple (41).jpg
Apple,Healthy,Apple__Healthy,FreshApple (42).jpg,jpg,dataset\Apple__Healthy\FreshApple (42).jpg
Apple,Healthy,Apple__Healthy,freshApple (426).png,png,dataset\Apple__Healthy\freshApple (426).png
Apple,Healthy,Apple__Healthy,freshApple (427).png,png,dataset\Apple__Healthy\freshApple (427).png
Apple,Healthy,Apple__Healthy,freshApple (428).png,png,dataset\Apple__Healthy\freshApple (428).png
Apple,Healthy,Apple__Healthy,freshApple (429).png,png,dataset\Apple__Healthy\freshApple (429).png
Apple,Healthy,Apple__Healthy,FreshApple (43).jpg,jpg,dataset\Apple__Healthy\FreshApple (43).jpg
Apple,Healthy,Apple__Healthy,freshApple (430).png,png,dataset\Apple__Healthy\freshApple (430).png
Apple,Healthy,Apple__Healthy,freshApple (431).png,png,dataset\Apple__Healthy\freshApple (431).png
Apple,Healthy,Apple__Healthy,freshApple (432).png,png,dataset\Apple__Healthy\freshApple (432).png
Apple,Healthy,Apple__Healthy,freshApple (433).png,png,dataset\Apple__Healthy\freshApple (433).png
Apple,Healthy,Apple__Healthy,freshApple (434).png,png,dataset\Apple__Healthy\freshApple (434).png
Apple,Healthy,Apple__Healthy,freshApple (435).png,png,dataset\Apple__Healthy\freshApple (435).png
Apple,Healthy,Apple__Healthy,freshApple (436).png,png,dataset\Apple__Healthy\freshApple (436).png
Apple,Healthy,Apple__Healthy,freshApple (437).png,png,dataset\Apple__Healthy\freshApple (437).png
Apple,Healthy,Apple__Healthy,freshApple (438).png,png,dataset\Apple__Healthy\freshApple (438).png
Apple,Healthy,Apple__Healthy,freshApple (439).png,png,dataset\Apple__Healthy\freshApple (439).png
Apple,Healthy,Apple__Healthy,FreshApple (44).jpg,jpg,dataset\Apple__Healthy\FreshApple (44).jpg
Apple,Healthy,Apple__Healthy,freshApple (440).png,png,dataset\Apple__Healthy\freshApple (440).png
Apple,Healthy,Apple__Healthy,freshApple (441).png,png,dataset\Apple__Healthy\freshApple (441).png
Apple,Healthy,Apple__Healthy,freshApple (442).png,png,dataset\Apple__Healthy\freshApple (442).png
Apple,Healthy,Apple__Healthy,freshApple (443).png,png,dataset\Apple__Healthy\freshApple (443).png
Apple,Healthy,Apple__Healthy,freshApple (444).png,png,dataset\Apple__Healthy\freshApple (444).png
Apple,Healthy,Apple__Healthy,freshApple (445).png,png,dataset\Apple__Healthy\freshApple (445).png
Apple,Healthy,Apple__Healthy,freshApple (446).png,png,dataset\Apple__Healthy\freshApple (446).png
Apple,Healthy,Apple__Healthy,freshApple (447).png,png,dataset\Apple__Healthy\freshApple (447).png
Apple,Healthy,Apple__Healthy,freshApple (448).png,png,dataset\Apple__Healthy\freshApple (448).png
Apple,Healthy,Apple__Healthy,freshApple (449).png,png,dataset\Apple__Healthy\freshApple (449).png
Apple,Healthy,Apple__Healthy,FreshApple (45).jpg,jpg,dataset\Apple__Healthy\FreshApple (45).jpg
Apple,Healthy,Apple__Healthy,freshApple (450).png,png,dataset\Apple__Healthy\freshApple (450).png
Apple,Healthy,Apple__Healthy,freshApple (451).png,png,dataset\Apple__Healthy\freshApple (451).png
Apple,Healthy,Apple__Healthy,freshApple (452).png,png,dataset\Apple__Healthy\freshApple (452).png
Apple,Healthy,Apple__Healthy,freshApple (453).png,png,dataset\Apple__Healthy\freshApple (453).png
Apple,Healthy,Apple__Healthy,freshApple (454).png,png,dataset\Apple__Healthy\freshApple (454).png
Apple,Healthy,Apple__Healthy,freshApple (455).png,png,dataset\Apple__Healthy\freshApple (455).png
Apple,Healthy,Apple__Healthy,freshApple (456).png,png,dataset\Apple__Healthy\freshApple (456).png
Apple,Healthy,Apple__Healthy,freshApple (457).png,png,dataset\Apple__Healthy\freshApple (457).png
Apple,Healthy,Apple__Healthy,freshApple (458).png,png,dataset\Apple__Healthy\freshApple (458).png
Apple,Healthy,Apple__Healthy,freshApple (459).png,png,dataset\Apple__Healthy\freshApple (459).png
Apple,Healthy,Apple__Healthy,FreshApple (46).jpg,jpg,dataset\Apple__Healthy\FreshApple (46).jpg
Apple,Healthy,Apple__Healthy,freshApple (460).png,png,dataset\Apple__Healthy\freshApple (460).png
Apple,Healthy,Apple__Healthy,freshApple (461).png,png,dataset\Apple__Healthy\freshApple (461).png
Apple,Healthy,Apple__Healthy,freshApple (462).png,png,dataset\Apple__Healthy\freshApple (462).png
Apple,Healthy,Apple__Healthy,freshApple (463).png,png,dataset\Apple__Healthy\freshApple (463).png
Apple,Healthy,Apple__Healthy,freshApple (464).png,png,dataset\Apple__Healthy\freshApple (464).png
Apple,Healthy,Apple__Healthy,freshApple (465).png,png,dataset\Apple__Healthy\freshApple (465).png
Apple,Healthy,Apple__Healthy,freshApple (466).png,png,dataset\Apple__Healthy\freshApple (466).png
Apple,Healthy,Apple__Healthy,freshApple (467).png,png,dataset\Apple__Healthy\freshApple (467).png
Apple,Healthy,Apple__Healthy,freshApple (468).png,png,dataset\Apple__Healthy\freshApple (468).png
Apple,Healthy,Apple__Healthy,freshApple (469).png,png,dataset\Apple__Healthy\freshApple (469).png
Apple,Healthy,Apple__Healthy,FreshApple (47).jpg,jpg,dataset\Apple__Healthy\FreshApple (47).jpg
Apple,Healthy,Apple__Healthy,freshApple (470).png,png,dataset\Apple__Healthy\freshApple (470).png
Apple,Healthy,Apple__Healthy,freshApple (471).png,png,dataset\Apple__Healthy\freshApple (471).png
Apple,Healthy,Apple__Healthy,freshApple (472).png,png,dataset\Apple__Healthy\freshApple (472).png
Apple,Healthy,Apple__Healthy,freshApple (473).png,png,dataset\Apple__Healthy\freshApple (473).png
Apple,Healthy,Apple__Healthy,freshApple (474).png,png,dataset\Apple__Healthy\freshApple (474).png
Apple,Healthy,Apple__Healthy,freshApple (475).png,png,dataset\Apple__Healthy\freshApple (475).png
Apple,Healthy,Apple__Healthy,freshApple (476).png,png,dataset\Apple__Healthy\freshApple (476).png
Apple,Healthy,Apple__Healthy,freshApple (477).png,png,dataset\Apple__Healthy\freshApple (477).png
Apple,Healthy,Apple__Healthy,freshApple (478).png,png,dataset\Apple__Healthy\freshApple (478).png
Apple,Healthy,Apple__Healthy,freshApple (479).png,png,dataset\Apple__Healthy\freshApple (479).png
Apple,Healthy,Apple__Healthy,FreshApple (48).jpg,jpg,dataset\Apple__Healthy\FreshApple (48).jpg
Apple,Healthy,Apple__Healthy,freshApple (480).png,png,dataset\Apple__Healthy\freshApple (480).png
Apple,Healthy,Apple__Healthy,freshApple (481).png,png,dataset\Apple__Healthy\freshApple (481).png
Apple,Healthy,Apple__Healthy,freshApple (482).png,png,dataset\Apple__Healthy\freshApple (482).png
Apple,Healthy,Apple__Healthy,freshApple (483).png,png,dataset\Apple__Healthy\freshApple (483).png
Apple,Healthy,Apple__Healthy,freshApple (484).png,png,dataset\Apple__Healthy\freshApple (484).png
Apple,Healthy,Apple__Healthy,freshApple (485).png,png,dataset\Apple__Healthy\freshApple (485).png
Apple,Healthy,Apple__Healthy,freshApple (486).png,png,dataset\Apple__Healthy\freshApple (486).png
Apple,Healthy,Apple__Healthy,freshApple (487).png,png,dataset\Apple__Healthy\freshApple (487).png
Apple,Healthy,Apple__Healthy,freshApple (488).png,png,dataset\Apple__Healthy\freshApple (488).png
Apple,Healthy,Apple__Healthy,freshApple (489).png,png,dataset\Apple__Healthy\freshApple (489).png
Apple,Healthy,Apple__Healthy,FreshApple (49).jpg,jpg,dataset\Apple__Healthy\FreshApple (49).jpg
Apple,Healthy,Apple__Healthy,freshApple (490).png,png,dataset\Apple__Healthy\freshApple (490).png
Apple,Healthy,Apple__Healthy,freshApple (491).png,png,dataset\Apple__Healthy\freshApple (491).png
Apple,Healthy,Apple__Healthy,freshApple (492).png,png,dataset\Apple__Healthy\freshApple (492).png
Apple,Healthy,Apple__Healthy,freshApple (493).png,png,dataset\Apple__Healthy\freshApple (493).png
Apple,Healthy,Apple__Healthy,freshApple (494).png,png,dataset\Apple__Healthy\freshApple (494).png
Apple,Healthy,Apple__Healthy,freshApple (495).png,png,dataset\Apple__Healthy\freshApple (495).png
Apple,Healthy,Apple__Healthy,freshApple (496).png,png,dataset\Apple__Healthy\freshApple (496).png
Apple,Healthy,Apple__Healthy,freshApple (497).png,png,dataset\Apple__Healthy\freshApple (497).png
Apple,Healthy,Apple__Healthy,freshApple (498).png,png,dataset\Apple__Healthy\freshApple (498).png
Apple,Healthy,Apple__Healthy,freshApple (499).png,png,dataset\Apple__Healthy\freshApple (499).png
Apple,Healthy,Apple__Healthy,FreshApple (5).jpg,jpg,dataset\Apple__Healthy\FreshApple (5).jpg
Apple,Healthy,Apple__Healthy,FreshApple (50).jpg,jpg,dataset\Apple__Healthy\FreshApple (50).jpg
Apple,Healthy,Apple__Healthy,freshApple (500).png,png,dataset\Apple__Healthy\freshApple (500).png
Apple,Healthy,Apple__Healthy,freshApple (501).png,png,dataset\Apple__Healthy\freshApple (501).png
Apple,Healthy,Apple__Healthy,freshApple (502).png,png,dataset\Apple__Healthy\freshApple (502).png
Apple,Healthy,Apple__Healthy,freshApple (503).png,png,dataset\Apple__Healthy\freshApple (503).png
Apple,Healthy,Apple__Healthy,freshApple (504).png,png,dataset\Apple__Healthy\freshApple (504).png
Apple,Healthy,Apple__Healthy,freshApple (505).png,png,dataset\Apple__Healthy\freshApple (505).png
Apple,Healthy,Apple__Healthy,freshApple (506).png,png,dataset\Apple__Healthy\freshApple (506).png
Apple,Healthy,Apple__Healthy,freshApple (507).png,png,dataset\Apple__Healthy\freshApple (507).png
Apple,Healthy,Apple__Healthy,freshApple (508).png,png,dataset\Apple__Healthy\freshApple (508).png
Apple,Healthy,Apple__Healthy,freshApple (509).png,png,dataset\Apple__Healthy\freshApple (509).png
Apple,Healthy,Apple__Healthy,FreshApple (51).jpg,jpg,dataset\Apple__Healthy\FreshApple (51).jpg
Apple,Healthy,Apple__Healthy,freshApple (510).png,png,dataset\Apple__Healthy\freshApple (510).png
Apple,Healthy,Apple__Healthy,freshApple (511).png,png,dataset\Apple__Healthy\freshApple (511).png
Apple,Healthy,Apple__Healthy,freshApple (512).png,png,dataset\Apple__Healthy\freshApple (512).png
Apple,Healthy,Apple__Healthy,freshApple (513).png,png,dataset\Apple__Healthy\freshApple (513).png
Apple,Healthy,Apple__Healthy,freshApple (514).png,png,dataset\Apple__Healthy\freshApple (514).png
Apple,Healthy,Apple__Healthy,freshApple (515).png,png,dataset\Apple__Healthy\freshApple (515).png
Apple,Healthy,Apple__Healthy,freshApple (516).png,png,dataset\Apple__Healthy\freshApple (516).png
Apple,Healthy,Apple__Healthy,freshApple (517).png,png,dataset\Apple__Healthy\freshApple (517).png
Apple,Healthy,Apple__Healthy,freshApple (518).png,png,dataset\Apple__Healthy\freshApple (518).png
Apple,Healthy,Apple__Healthy,freshApple (519).png,png,dataset\Apple__Healthy\freshApple (519).png
Apple,Healthy,Apple__Healthy,FreshApple (52).jpg,jpg,dataset\Apple__Healthy\FreshApple (52).jpg
Apple,Healthy,Apple__Healthy,freshApple (520).png,png,dataset\Apple__Healthy\freshApple (520).png
Apple,Healthy,Apple__Healthy,freshApple (521).png,png,dataset\Apple__Healthy\freshApple (521).png
Apple,Healthy,Apple__Healthy,freshApple (522).png,png,dataset\Apple__Healthy\freshApple (522).png
Apple,Healthy,Apple__Healthy,freshApple (523).png,png,dataset\Apple__Healthy\freshApple (523).png
Apple,Healthy,Apple__Healthy,freshApple (524).png,png,dataset\Apple__Healthy\freshApple (524).png
Apple,Healthy,Apple__Healthy,freshApple (525).png,png,dataset\Apple__Healthy\freshApple (525).png
Apple,Healthy,Apple__Healthy,freshApple (526).png,png,dataset\Apple__Healthy\freshApple (526).png
Apple,Healthy,Apple__Healthy,freshApple (527).png,png,dataset\Apple__Healthy\freshApple (527).png
Apple,Healthy,Apple__Healthy,freshApple (528).png,png,dataset\Apple__Healthy\freshApple (528).png
Apple,Healthy,Apple__Healthy,freshApple (529).png,png,dataset\Apple__Healthy\freshApple (529).png
Apple,Healthy,Apple__Healthy,FreshApple (53).jpg,jpg,dataset\Apple__Healthy\FreshApple (53).jpg
Apple,Healthy,Apple__Healthy,freshApple (530).png,png,dataset\Apple__Healthy\freshApple (530).png
Apple,Healthy,Apple__Healthy,freshApple (531).png,png,dataset\Apple__Healthy\freshApple (531).png
Apple,Healthy,Apple__Healthy,freshApple (532).png,png,dataset\Apple__Healthy\freshApple (532).png
Apple,Healthy,Apple__Healthy,freshApple (533).png,png,dataset\Apple__Healthy\freshApple (533).png
Apple,Healthy,Apple__Healthy,freshApple (534).png,png,dataset\Apple__Healthy\freshApple (534).png
Apple,Healthy,Apple__Healthy,freshApple (535).png,png,dataset\Apple__Healthy\freshApple (535).png
Apple,Healthy,Apple__Healthy,freshApple (536).png,png,dataset\Apple__Healthy\freshApple (536).png
Apple,Healthy,Apple__Healthy,freshApple (537).png,png,dataset\Apple__Healthy\freshApple (537).png
Apple,Healthy,Apple__Healthy,freshApple (538).png,png,dataset\Apple__Healthy\freshApple (538).png
Apple,Healthy,Apple__Healthy,freshApple (539).png,png,dataset\Apple__Healthy\freshApple (539).png
Apple,Healthy,Apple__Healthy,FreshApple (54).jpg,jpg,dataset\Apple__Healthy\FreshApple (54).jpg
Apple,Healthy,Apple__Healthy,freshApple (540).png,png,dataset\Apple__Healthy\freshApple (540).png
Apple,Healthy,Apple__Healthy,freshApple (541).png,png,dataset\Apple__Healthy\freshApple (541).png
Apple,Healthy,Apple__Healthy,freshApple (542).png,png,dataset\Apple__Healthy\freshApple (542).png
Apple,Healthy,Apple__Healthy,freshApple (543).png,png,dataset\Apple__Healthy\freshApple (543).png
Apple,Healthy,Apple__Healthy,freshApple (544).png,png,dataset\Apple__Healthy\freshApple (544).png
Apple,Healthy,Apple__Healthy,freshApple (545).png,png,dataset\Apple__Healthy\freshApple (545).png
Apple,Healthy,Apple__Healthy,freshApple (546).png,png,dataset\Apple__Healthy\freshApple (546).png
Apple,Healthy,Apple__Healthy,freshApple (547).png,png,dataset\Apple__Healthy\freshApple (547).png
Apple,Healthy,Apple__Healthy,freshApple (548).png,png,dataset\Apple__Healthy\freshApple (548).png
Apple,Healthy,Apple__Healthy,freshApple (549).png,png,dataset\Apple__Healthy\freshApple (549).png
Apple,Healthy,Apple__Healthy,FreshApple (55).jpg,jpg,dataset\Apple__Healthy\FreshApple (55).jpg
Apple,Healthy,Apple__Healthy,freshApple (550).png,png,dataset\Apple__Healthy\freshApple (550).png
Apple,Healthy,Apple__Healthy,freshApple (551).png,png,dataset\Apple__Healthy\freshApple (551).png
Apple,Healthy,Apple__Healthy,freshApple (552).png,png,dataset\Apple__Healthy\freshApple (552).png
Apple,Healthy,Apple__Healthy,freshApple (553).png,png,dataset\Apple__Healthy\freshApple (553).png
Apple,Healthy,Apple__Healthy,freshApple (554).png,png,dataset\Apple__Healthy\freshApple (554).png
Apple,Healthy,Apple__Healthy,freshApple (555).png,png,dataset\Apple__Healthy\freshApple (555).png
Apple,Healthy,Apple__Healthy,freshApple (556).png,png,dataset\Apple__Healthy\freshApple (556).png
Apple,Healthy,Apple__Healthy,freshApple (557).png,png,dataset\Apple__Healthy\freshApple (557).png
Apple,Healthy,Apple__Healthy,freshApple (558).png,png,dataset\Apple__Healthy\freshApple (558).png
Apple,Healthy,Apple__Healthy,freshApple (559).png,png,dataset\Apple__Healthy\freshApple (559).png
Apple,Healthy,Apple__Healthy,FreshApple (56).jpg,jpg,dataset\Apple__Healthy\FreshApple (56).jpg
Apple,Healthy,Apple__Healthy,freshApple (560).png,png,dataset\Apple__Healthy\freshApple (560).png
Apple,Healthy,Apple__Healthy,freshApple (561).png,png,dataset\Apple__Healthy\freshApple (561).png
Apple,Healthy,Apple__Healthy,freshApple (562).png,png,dataset\Apple__Healthy\freshApple (562).png
Apple,Healthy,Apple__Healthy,freshApple (563).png,png,dataset\Apple__Healthy\freshApple (563).png
Apple,Healthy,Apple__Healthy,freshApple (564).png,png,dataset\Apple__Healthy\freshApple (564).png
Apple,Healthy,Apple__Healthy,freshApple (565).png,png,dataset\Apple__Healthy\freshApple (565).png
Apple,Healthy,Apple__Healthy,freshApple (566).png,png,dataset\Apple__Healthy\freshApple (566).png
Apple,Healthy,Apple__Healthy,freshApple (567).png,png,dataset\Apple__Healthy\freshApple (567).png
Apple,Healthy,Apple__Healthy,freshApple (568).png,png,dataset\Apple__Healthy\freshApple (568).png
Apple,Healthy,Apple__Healthy,freshApple (569).png,png,dataset\Apple__Healthy\freshApple (569).png
Apple,Healthy,Apple__Healthy,FreshApple (57).jpg,jpg,dataset\Apple__Healthy\FreshApple (57).jpg
Apple,Healthy,Apple__Healthy,freshApple (570).png,png,dataset\Apple__Healthy\freshApple (570).png
Apple,Healthy,Apple__Healthy,freshApple (571).png,png,dataset\Apple__Healthy\freshApple (571).png
Apple,Healthy,Apple__Healthy,freshApple (572).png,png,dataset\Apple__Healthy\freshApple (572).png
Apple,Healthy,Apple__Healthy,freshApple (573).png,png,dataset\Apple__Healthy\freshApple (573).png
Apple,Healthy,Apple__Healthy,freshApple (574).png,png,dataset\Apple__Healthy\freshApple (574).png
Apple,Healthy,Apple__Healthy,freshApple (575).png,png,dataset\Apple__Healthy\freshApple (575).png
Apple,Healthy,Apple__Healthy,freshApple (576).png,png,dataset\Apple__Healthy\freshApple (576).png
Apple,Healthy,Apple__Healthy,freshApple (577).png,png,dataset\Apple__Healthy\freshApple (577).png
Apple,Healthy,Apple__Healthy,freshApple (578).png,png,dataset\Apple__Healthy\freshApple (578).png
Apple,Healthy,Apple__Healthy,freshApple (579).png,png,dataset\Apple__Healthy\freshApple (579).png
Apple,Healthy,Apple__Healthy,FreshApple (58).jpg,jpg,dataset\Apple__Healthy\FreshApple (58).jpg
Apple,Healthy,Apple__Healthy,freshApple (580).png,png,dataset\Apple__Healthy\freshApple (580).png
Apple,Healthy,Apple__Healthy,freshApple (581).png,png,dataset\Apple__Healthy\freshApple (581).png
Apple,Healthy,Apple__Healthy,freshApple (582).png,png,dataset\Apple__Healthy\freshApple (582).png
Apple,Healthy,Apple__Healthy,freshApple (583).png,png,dataset\Apple__Healthy\freshApple (583).png
Apple,Healthy,Apple__Healthy,freshApple (584).png,png,dataset\Apple__Healthy\freshApple (584).png
Apple,Healthy,Apple__Healthy,freshApple (585).png,png,dataset\Apple__Healthy\freshApple (585).png
Apple,Healthy,Apple__Healthy,freshApple (586).png,png,dataset\Apple__Healthy\freshApple (586).png
Apple,Healthy,Apple__Healthy,freshApple (587).png,png,dataset\Apple__Healthy\freshApple (587).png
Apple,Healthy,Apple__Healthy,freshApple (588).png,png,dataset\Apple__Healthy\freshApple (588).png
Apple,Healthy,Apple__Healthy,freshApple (589).png,png,dataset\Apple__Healthy\freshApple (589).png
Apple,Healthy,Apple__Healthy,FreshApple (59).jpg,jpg,dataset\Apple__Healthy\FreshApple (59).jpg
Apple,Healthy,Apple__Healthy,freshApple (590).png,png,dataset\Apple__Healthy\freshApple (590).png
Apple,Healthy,Apple__Healthy,freshApple (591).png,png,dataset\Apple__Healthy\freshApple (591).png
Apple,Healthy,Apple__Healthy,freshApple (592).png,png,dataset\Apple__Healthy\freshApple (592).png
Apple,Healthy,Apple__Healthy,freshApple (593).png,png,dataset\Apple__Healthy\freshApple (593).png
Apple,Healthy,Apple__Healthy,freshApple (594).png,png,dataset\Apple__Healthy\freshApple (594).png
Apple,Healthy,Apple__Healthy,freshApple (595).png,png,dataset\Apple__Healthy\freshApple (595).png
Apple,Healthy,Apple__Healthy,freshApple (596).png,png,dataset\Apple__Healthy\freshApple (596).png
Apple,Healthy,Apple__Healthy,freshApple (597).png,png,dataset\Apple__Healthy\freshApple (597).png
Apple,Healthy,Apple__Healthy,freshApple (598).png,png,dataset\Apple__Healthy\freshApple (598).png
Apple,Healthy,Apple__Healthy,freshApple (599).png,png,dataset\Apple__Healthy\freshApple (599).png
Apple,Healthy,Apple__Healthy,FreshApple (6).jpg,jpg,dataset\Apple__Healthy\FreshApple (6).jpg
Apple,Healthy,Apple__Healthy,FreshApple (60).jpg,jpg,dataset\Apple__Healthy\FreshApple (60).jpg
Apple,Healthy,Apple__Healthy,freshApple (600).png,png,dataset\Apple__Healthy\freshApple (600).png
Apple,Healthy,Apple__Healthy,freshApple (601).png,png,dataset\Apple__Healthy\freshApple (601).png
Apple,Healthy,Apple__Healthy,freshApple (602).png,png,dataset\Apple__Healthy\freshApple (602).png
Apple,Healthy,Apple__Healthy,freshApple (603).png,png,dataset\Apple__Healthy\freshApple (603).png
Apple,Healthy,Apple__Healthy,freshApple (604).png,png,dataset\Apple__Healthy\freshApple (604).png
Apple,Healthy,Apple__Healthy,freshApple (605).png,png,dataset\Apple__Healthy\freshApple (605).png
Apple,Healthy,Apple__Healthy,freshApple (606).png,png,dataset\Apple__Healthy\freshApple (606).png
Apple,Healthy,Apple__Healthy,freshApple (607).png,png,dataset\Apple__Healthy\freshApple (607).png
Apple,Healthy,Apple__Healthy,freshApple (608).png,png,dataset\Apple__Healthy\freshApple (608).png
